recency,frequency,monetary_value
-0.008032128514056224,-0.25,-0.18218466547794407
0.7871485943775101,-0.25,0.7648728768195394
-0.2248995983935743,0.0,2.023671085613872
-0.008032128514056224,0.75,0.7631968517308465
-0.14457831325301204,0.75,1.6347520479623747
0.2248995983935743,0.25,7.677391012223169
2.072289156626506,0.0,0.013939803380845234
0.1927710843373494,0.25,0.40787953292798634
0.1285140562248996,0.25,0.0617618936868491
1.3413654618473896,0.25,-0.08272328235116054
-0.20883534136546184,4.75,91.73105334854309
-0.37751004016064255,1.75,2.1962942863787887
0.4979919678714859,-0.25,-0.004334038445209857
0.10441767068273092,-0.25,-0.054681241439904944
-0.28112449799196787,0.5,0.0978961085946123
0.3614457831325301,0.25,0.09532669568331249
-0.40160642570281124,1.5,0.8748260293341307
0.8995983935742972,0.0,0.8022105811081701
0.2248995983935743,-0.25,0.07586413121725936
1.1566265060240963,-0.25,-0.06772027362770833
-0.23293172690763053,0.25,0.11174731153024037
-0.20080321285140562,1.75,5.37657773396978
-0.3293172690763052,0.5,2.2710878288830068
-0.05622489959839357,-0.25,-0.3086618010255502
-0.12048192771084337,3.25,4.291953233731666
-0.0642570281124498,0.75,3.2375119518308915
-0.40160642570281124,1.25,9.377928890759343
0.27309236947791166,0.0,0.09723160525548304
0.23293172690763053,0.0,5.283126414376899
0.39357429718875503,-0.25,-0.12215048047283109
-0.39357429718875503,4.0,3.157838001469291
-0.2891566265060241,0.0,1.6482636158580029
2.538152610441767,-0.25,-0.3698330250776177
-0.37751004016064255,-0.25,-0.3709331472723984
-0.23293172690763053,0.75,3.1977451186692214
-0.2248995983935743,-0.25,-0.3994772573732184
0.05622489959839357,-0.25,0.24207118307436154
1.5502008032128514,-0.25,-0.14616120112670236
-0.04819277108433735,-0.25,-0.16612583478231982
-0.2248995983935743,0.5,2.5050594545904263
0.8514056224899599,0.0,-0.3518692848098229
-0.321285140562249,0.75,6.173287704104046
-0.27309236947791166,0.0,-0.18006563816316515
0.6746987951807228,-0.25,0.02409932109908851
0.04819277108433735,-0.25,2.10713270500851
0.18473895582329317,1.0,1.323402700098568
-0.04819277108433735,0.25,1.8507082498089553
0.1285140562248996,1.25,1.246888832283049
0.1686746987951807,0.0,0.20152909601704078
0.3534136546184739,0.0,0.11254471553719554
-0.2570281124497992,0.0,0.38034694457672974
0.024096385542168676,0.5,0.4949294703539218
-0.321285140562249,1.5,0.39692999457322264
-0.26506024096385544,0.0,0.050014951325130334
1.1004016064257027,0.0,0.040674987725146675
-0.3855421686746988,7.0,14.138859047766713
-0.14457831325301204,1.25,4.354460847832427
-0.1686746987951807,0.75,2.4100059436132004
-0.26506024096385544,4.0,4.947847562934004
0.024096385542168676,-0.25,0.03612683153732844
-0.28112449799196787,2.25,4.534843970924287
-0.2248995983935743,1.0,9.262652328161282
-0.37751004016064255,-0.25,0.0048287242643394014
-0.3132530120481928,-0.25,-0.10872012965198484
-0.17670682730923695,0.5,1.9249775730123047
-0.2248995983935743,2.0,3.633998944178028
-0.26506024096385544,1.5,1.3367813673263709
-0.14457831325301204,1.0,2.8553486981272083
-0.3293172690763052,0.25,0.4608773659087637
2.2971887550200805,-0.25,-0.2506801930013032
-0.3614457831325301,2.0,3.5022869989921706
-0.0963855421686747,-0.25,-0.15804104415624695
0.10441767068273092,0.0,-0.30363372575947195
0.9236947791164659,0.0,-0.1777251097353431
-0.28112449799196787,1.25,0.4220703709036137
0.24899598393574296,-0.25,0.2721879510777874
-0.23293172690763053,0.25,-0.19990475452139142
-0.21686746987951808,2.25,2.645734811484094
2.2971887550200805,-0.25,1.1037695797754716
0.3614457831325301,0.75,2.2514997471195626
-0.2570281124497992,0.0,-0.14205604716497036
1.461847389558233,-0.25,-0.44370364627748926
0.6746987951807228,0.25,0.465418138726147
-0.1927710843373494,0.0,-0.2039139246674715
1.8795180722891567,-0.25,-0.3676549307993606
0.7389558232931727,0.0,0.2274964098361261
0.1285140562248996,0.0,-0.39605875686191994
0.4979919678714859,-0.25,-0.04589503062252894
1.7429718875502007,-0.25,0.2534194234326027
2.433734939759036,-0.25,-0.21467149539093106
0.21686746987951808,0.0,0.4707710822913551
-0.17670682730923695,0.75,1.3499680669228697
-0.40160642570281124,0.75,1.0207066623843117
0.10441767068273092,-0.25,-0.24631662107435429
0.23293172690763053,0.75,1.447000321176614
0.7389558232931727,-0.25,-0.05520546074077363
-0.08835341365461848,0.0,-0.3556791039541641
-0.24899598393574296,2.25,0.8234820713307417
-0.3293172690763052,1.5,2.814001823692498
-0.40160642570281124,0.25,0.4741674326913493
0.24899598393574296,0.25,-0.24050590854219042
-0.3293172690763052,1.0,0.9295884878488181
0.07228915662650602,0.5,0.7293514816578619
-0.2891566265060241,-0.25,-0.40551685438886
-0.1606425702811245,-0.25,-0.23967897105349623
0.642570281124498,-0.25,0.30621052204120663
0.3293172690763052,0.0,0.030936322121685313
-0.05622489959839357,0.25,8.806426485626424
-0.1686746987951807,-0.25,-0.22925365199960135
-0.2248995983935743,0.5,3.6133476570719774
-0.24899598393574296,3.75,9.395922164508876
-0.1686746987951807,0.25,0.22647012134569303
-0.11244979919678715,-0.25,-0.2227932028691778
0.20080321285140562,0.0,0.24065357595088577
-0.0321285140562249,0.0,0.35960705702546153
1.180722891566265,0.0,-0.34454498133853123
0.9317269076305221,-0.25,-0.42768173243403884
0.23293172690763053,-0.25,0.21439831068484452
2.465863453815261,-0.25,-0.37393079566891496
-0.0963855421686747,0.0,-0.17471269459795707
-0.3373493975903614,2.0,2.228175679916125
0.0,0.0,-0.05222996245556134
-0.27309236947791166,0.75,8.355398535877642
-0.3453815261044177,-0.25,-0.2986499507160024
2.0883534136546187,0.0,-0.08324011828159437
-0.3614457831325301,0.25,1.0776472151772565
2.0240963855421685,-0.25,-0.3216196161385711
-0.3373493975903614,1.25,2.2942273118255754
1.6947791164658634,-0.25,-0.16062522380841635
1.9116465863453815,-0.25,-0.3902332775888866
0.2891566265060241,-0.25,-0.23833519763436817
-0.2248995983935743,2.0,6.443341861126186
-0.3855421686746988,7.5,2.5474400008860045
-0.08835341365461848,0.0,-0.11432410781197512
-0.3373493975903614,0.0,0.2554424669317296
1.4216867469879517,-0.25,-0.3794387900132532
2.1285140562248994,-0.25,-0.33668169182550145
-0.12048192771084337,0.75,0.4735546129452633
-0.12048192771084337,0.25,-0.012293311773891731
-0.23293172690763053,0.0,1.5653188323937997
0.2248995983935743,-0.25,-0.17279301828491692
1.5742971887550201,-0.25,-0.1910447099996678
-0.08835341365461848,-0.25,-0.35199480210721396
1.5100401606425702,0.0,-0.12041538842066017
-0.3855421686746988,3.25,4.878141162659342
-0.37751004016064255,1.75,1.2283713392326463
1.4779116465863453,0.0,1.0083099834243332
-0.26506024096385544,-0.25,-0.3525633216306912
-0.3453815261044177,-0.25,-0.39165088471236237
-0.08835341365461848,-0.25,-0.33930278832984473
-0.17670682730923695,0.0,-0.020503619697355716
1.2931726907630523,0.0,6.7851771455151555
2.144578313253012,-0.25,-0.16361548883449809
0.3373493975903614,0.0,-0.17487512874752198
0.46586345381526106,0.25,-0.18927270109532301
-0.10441767068273092,2.0,1.9667600663026668
0.008032128514056224,0.0,-0.04147977510253661
-0.24899598393574296,0.5,2.315993487867276
-0.3293172690763052,1.5,1.734080530421332
-0.1686746987951807,1.25,0.2644206453804096
-0.17670682730923695,2.0,1.4209960905053547
1.1164658634538152,0.75,-0.07190664466422277
0.0642570281124498,-0.25,-0.3849172508758524
-0.23293172690763053,-0.25,0.04780732356513417
0.23293172690763053,0.0,-0.3103009092620691
0.08032128514056225,-0.25,0.6682393245692726
0.2248995983935743,0.25,0.33402367846898423
-0.2248995983935743,0.75,1.0521967372886047
0.01606425702811245,-0.25,0.38310094174889886
0.1927710843373494,-0.25,0.021847393116483767
0.05622489959839357,0.75,1.971308222490485
1.823293172690763,-0.25,-0.26495224805171314
-0.3855421686746988,0.5,1.1936990316709675
0.3614457831325301,0.0,0.02868439413908048
-0.1686746987951807,-0.25,-0.2354704499056775
-0.23293172690763053,-0.25,-0.3670568777941443
-0.27309236947791166,1.75,2.19049095721706
-0.2891566265060241,0.25,0.49096460043045054
-0.39357429718875503,4.5,9.609619055002417
1.461847389558233,-0.25,-0.3649969174428435
1.8152610441767068,-0.25,-0.2727047870082214
0.4497991967871486,0.0,-0.024601390288652904
1.2931726907630523,0.0,1.4835923050513329
-0.21686746987951808,1.75,4.390174210625409
-0.321285140562249,1.25,2.808693180349898
-0.36947791164658633,0.25,0.08270113223985617
-0.3293172690763052,0.0,0.4403663628409733
0.05622489959839357,-0.25,-0.025066542626043395
0.0642570281124498,0.5,1.0997751763702612
0.3132530120481928,0.0,0.7492127481273927
0.13654618473895583,1.5,3.9482204231409597
-0.13654618473895583,-0.25,-0.0020378102399964495
1.5100401606425702,-0.25,-0.1390657821388886
-0.21686746987951808,0.25,0.3692645055541403
0.5220883534136547,-0.25,-0.3607145625906771
-0.20080321285140562,0.25,0.25015597370043446
0.6265060240963856,1.0,1.9715001901217883
0.6345381526104418,-0.25,-0.14511276252496505
-0.13654618473895583,0.5,0.8127097338664127
-0.36947791164658633,0.0,0.49654642847913644
-0.2248995983935743,2.5,2.250724493223912
0.8353413654618473,-0.25,-0.26314332229519455
0.4578313253012048,0.25,-0.03761088899471724
-0.37751004016064255,-0.25,-0.2658087190221465
2.281124497991968,-0.25,-0.4138009960166717
2.2570281124497993,-0.25,0.1812838942849021
0.7871485943775101,0.0,1.13364269655455
-0.321285140562249,0.75,-0.05350728554077653
-0.26506024096385544,0.75,2.4931574614495773
-0.3132530120481928,0.5,0.7152492441274517
-0.2570281124497992,-0.25,0.008564709704332863
-0.1686746987951807,-0.25,-0.43028067882707777
-0.3132530120481928,-0.25,-0.31700500961684003
-0.40160642570281124,2.25,2.344463764263749
-0.3373493975903614,1.75,3.1065014268363367
2.2008032128514055,-0.25,-0.4514561852339975
0.0642570281124498,-0.25,-0.04010646820166942
-0.3132530120481928,0.5,2.3129884561003253
0.8032128514056225,0.25,1.5280475784390817
-0.321285140562249,0.75,1.7141232801361497
2.2409638554216866,-0.25,-0.331181080851598
-0.3614457831325301,0.0,-0.04720188718948318
-0.0963855421686747,0.5,0.9569955589026834
-0.20883534136546184,1.0,0.4850431373417652
-0.0642570281124498,2.5,12.517773618479099
0.0642570281124498,0.5,0.3238124771576977
-0.40160642570281124,0.5,0.13907316550932328
-0.2891566265060241,5.0,9.68188010144751
-0.37751004016064255,7.25,8.574876605421608
-0.36947791164658633,3.25,5.76059421365259
-0.3453815261044177,1.25,1.1881172036222816
-0.17670682730923695,1.0,1.6159466034650158
2.5783132530120483,-0.25,-0.43215605491750936
0.5060240963855421,-0.25,3.1005430468954778
-0.20080321285140562,0.0,0.4231852598392639
1.2449799196787148,-0.25,-0.2107509256900683
-0.17670682730923695,1.0,0.2667980906604055
0.6184738955823293,0.5,0.13397863990933215
0.1606425702811245,0.0,0.14413815762757534
-0.3453815261044177,0.5,-0.06818542596509883
-0.17670682730923695,0.25,0.20905275049007122
-0.3453815261044177,0.5,3.149406192432784
0.23293172690763053,0.0,0.09100742397897216
-0.24899598393574296,-0.25,-0.3362756064515891
0.1686746987951807,-0.25,-0.28861595029515025
-0.3453815261044177,1.5,1.2303574658795995
-0.28112449799196787,1.75,4.573141513369438
1.9357429718875503,-0.25,-0.05244408019816973
-0.1686746987951807,2.0,1.505070529646078
-0.28112449799196787,3.25,6.690861971581407
0.36947791164658633,0.25,0.3503926107228688
-0.17670682730923695,2.75,2.747854207967395
-0.40160642570281124,-0.25,0.1285444792693416
-0.3293172690763052,0.75,2.97875435157395
0.4497991967871486,-0.25,-0.23670347276828402
-0.37751004016064255,0.0,0.27985927295951324
0.8112449799196787,0.0,0.2632393061108465
0.1686746987951807,-0.25,-0.3220626183646573
-0.3614457831325301,0.0,-0.021780942782570815
-0.3855421686746988,5.75,3.7708940154090937
-0.15261044176706828,1.0,1.4631477523174554
0.28112449799196787,0.5,0.23861576571088933
-0.37751004016064255,0.75,0.03737462114080457
-0.3614457831325301,0.5,0.26355679103954166
2.5783132530120483,-0.25,-0.18211083177359635
-0.17670682730923695,1.25,1.428423761162733
-0.321285140562249,1.25,2.441126849995755
0.1686746987951807,0.5,0.119522000598053
0.5060240963855421,-0.25,-0.16349735490754178
-0.21686746987951808,2.5,13.453578904233993
1.036144578313253,-0.25,-0.3235319090811765
1.4779116465863453,-0.25,-0.2144869111300618
2.42570281124498,-0.25,-0.4164590093731888
2.1285140562248994,0.0,0.07761399001029973
2.2650602409638556,-0.25,-0.3252005507994345
2.5863453815261046,-0.25,-0.3832707592688987
0.2248995983935743,0.0,0.24999353955086953
0.10441767068273092,-0.25,-0.18225849918229176
0.6746987951807228,0.0,-0.09452190830592264
0.008032128514056224,1.25,15.213316646916152
-0.3855421686746988,2.25,2.6000981988267826
-0.40160642570281124,52.0,24.398554336068877
-0.37751004016064255,0.75,2.522476825446048
0.6265060240963856,-0.25,-0.2942789954186187
0.24899598393574296,-0.25,2.726184015741346
-0.2248995983935743,1.0,15.324141037142045
1.4859437751004017,0.25,1.7249694513048262
1.8473895582329318,0.0,2.3165324739090147
0.2891566265060241,-0.25,-0.4152186031401475
-0.28112449799196787,2.75,5.303216565329908
0.5301204819277109,0.0,1.563162888226847
0.01606425702811245,0.25,0.6327474628893344
-0.3453815261044177,0.0,0.903776224808863
0.7068273092369478,0.0,-0.13317385253194236
2.1365461847389557,-0.25,0.7526829322317345
-0.37751004016064255,1.25,4.6627313302249345
1.5100401606425702,-0.25,0.3463908239472236
1.285140562248996,-0.25,0.4998541784339133
0.07228915662650602,-0.25,0.16097224221885048
-0.26506024096385544,0.75,0.5253932567677819
-0.24899598393574296,1.0,0.10911144828502761
-0.10441767068273092,1.5,2.4416141524444495
0.10441767068273092,0.0,0.11244134835110878
-0.36947791164658633,0.75,1.2230331624083077
-0.3855421686746988,1.0,1.1455003894727902
-0.3293172690763052,0.0,-0.07385585445900206
2.5220883534136544,-0.25,-0.26764717826040413
-0.3293172690763052,0.25,-0.15563406539451197
0.12048192771084337,-0.25,-0.4301551615296867
1.140562248995984,-0.25,-0.2580709468065077
2.5943775100401605,-0.25,-0.35576770439938127
1.6546184738955823,-0.25,-0.20223789957877875
2.281124497991968,0.0,-0.09522332849722571
0.024096385542168676,0.0,0.13730115660497855
-0.2570281124497992,-0.25,-0.18013208849707804
2.5301204819277108,-0.25,-0.31041165981859065
-0.321285140562249,0.25,4.653435666847559
1.0923694779116466,-0.25,-0.18227326592316132
-0.11244979919678715,0.25,-0.14087470789540724
1.0200803212851406,-0.25,-0.13669572022932752
1.6867469879518073,0.25,-0.11783859213892552
-0.04819277108433735,-0.25,-0.3284197003089941
0.40963855421686746,-0.25,-0.40500001845842615
0.7791164658634538,0.0,0.2872204932829787
0.3614457831325301,0.0,-0.07549496269552088
1.855421686746988,-0.25,-0.37537793627412985
1.6947791164658634,-0.25,0.6406033690319293
-0.37751004016064255,0.5,0.19779311057704732
1.3172690763052208,-0.25,-0.4295128083018617
0.1606425702811245,0.0,0.2026218348413867
0.1927710843373494,0.75,0.8011326090246936
0.07228915662650602,-0.25,-0.20476301226747
-0.3855421686746988,1.25,0.5908689857833203
-0.3614457831325301,0.25,-0.18037573972142548
-0.3855421686746988,1.0,0.25417991058738404
2.2971887550200805,0.0,-0.2816386652342928
-0.10441767068273092,1.0,4.533529730986898
1.7028112449799198,-0.25,-0.3391920377733232
-0.14457831325301204,0.0,-0.21516618121006065
0.7630522088353414,-0.25,-0.18980430376662646
1.8634538152610443,-0.25,-0.26732969333170903
0.07228915662650602,0.5,1.4311999084462066
0.9879518072289156,-0.25,-0.39896042144278443
-0.13654618473895583,0.0,0.006408765537380122
-0.3855421686746988,3.0,3.630381092664991
0.7469879518072289,0.5,1.5153038810686688
-0.36947791164658633,5.75,2.4718785878565703
0.1606425702811245,0.0,0.32822034930725524
0.12048192771084337,1.5,0.7588701966560715
-0.1686746987951807,0.0,-0.2573030762812917
1.7429718875502007,0.5,-0.23653365524828435
-0.2248995983935743,-0.25,0.1455188478988773
-0.15261044176706828,0.0,0.2779395966464732
0.36947791164658633,-0.25,-0.39816301743582927
1.9598393574297188,-0.25,-0.26794251307779493
0.6746987951807228,1.0,0.9470280088157442
0.2248995983935743,0.25,0.47995599511220877
2.5863453815261046,-0.25,-0.4698407776165742
-0.3453815261044177,1.0,1.111551652213719
1.285140562248996,0.0,0.31892468592988016
0.01606425702811245,-0.25,-0.11315015191284669
0.7068273092369478,-0.25,-0.3893472731367142
-0.1927710843373494,0.0,0.6599108827188523
1.8714859437751004,-0.25,-0.08515241122419977
-0.1927710843373494,1.25,2.4825623248756825
1.0843373493975903,1.0,0.6885805101170634
0.27309236947791166,0.0,-0.2169308067439706
2.216867469879518,0.0,-0.054991342998165244
1.8634538152610443,-0.25,-0.22183336471265772
0.7469879518072289,0.0,-0.24455199554044424
0.05622489959839357,0.0,1.139674910199757
-0.37751004016064255,2.5,0.6359444622875896
1.4939759036144578,0.0,0.13329936982933338
-0.04819277108433735,0.25,-0.07474185891117438
1.8072289156626506,-0.25,-0.27794698001690793
-0.3293172690763052,0.0,0.582245209115509
-0.20883534136546184,0.5,0.021426541001701854
0.30522088353413657,-0.25,-0.26978835568648735
0.10441767068273092,0.25,0.36973704126196566
0.13654618473895583,0.0,0.5197523617556179
1.3172690763052208,0.0,-0.23651150513698002
-0.20883534136546184,-0.25,-0.21705632404136166
1.0843373493975903,0.25,-0.2535818575821677
-0.1606425702811245,-0.25,-0.35906068761328863
-0.0642570281124498,0.0,-0.2227193691648301
1.2369477911646587,0.0,-0.3381214490602816
-0.3373493975903614,6.5,12.53702944857298
1.7188755020080322,-0.25,-0.3955788377836599
-0.2570281124497992,0.0,-0.12172962835804921
-0.3132530120481928,0.75,1.6578324639414643
1.0120481927710843,0.0,0.05578136363468556
-0.08835341365461848,0.75,1.1106213475389382
-0.21686746987951808,1.5,1.7724445232003958
-0.3855421686746988,0.75,0.7293662483987314
-0.36947791164658633,0.75,1.3357846123176769
0.7871485943775101,0.0,-0.22947515311264444
0.7068273092369478,0.5,1.7215804842752667
0.6265060240963856,-0.25,-0.05939921514772282
-0.3373493975903614,1.0,0.48784881810697767
-0.26506024096385544,-0.25,-0.37671432632282315
-0.3293172690763052,8.75,11.74889157151348
0.891566265060241,-0.25,-0.1986643482883502
0.11244979919678715,-0.25,-0.36730791238892646
0.30522088353413657,0.5,0.19141387852140623
-0.36947791164658633,0.0,0.014471406052148679
-0.12048192771084337,0.75,1.0249964006069132
2.0963855421686746,-0.25,-0.41095839839928533
0.2248995983935743,0.0,-0.19097087629532009
-0.23293172690763053,3.25,30.553501748012952
-0.20883534136546184,0.25,-0.049409514949479344
-0.3855421686746988,1.25,1.0973534308676567
-0.26506024096385544,0.5,0.28754536158210864
-0.28112449799196787,0.5,0.6126868454180648
-0.20080321285140562,-0.25,-0.4136976288305849
0.11244979919678715,1.5,8.053300551168602
0.0321285140562249,0.0,0.17652900372491032
0.6506024096385542,0.25,0.0069772850608573805
-0.12048192771084337,0.0,-0.0516392928207798
1.9116465863453815,-0.25,-0.15615828469538065
0.7469879518072289,1.0,0.686313815393589
-0.27309236947791166,1.25,1.026657658954736
-0.1606425702811245,1.5,2.578841475345081
-0.3855421686746988,0.25,0.8627837521550212
-0.3373493975903614,1.0,0.2876708788794996
-0.3614457831325301,0.5,0.5266853465938666
-0.3293172690763052,-0.25,-0.25443094518216625
-0.39357429718875503,2.25,3.014416030773888
2.0562248995983934,-0.25,-0.4181793346844902
-0.3293172690763052,1.5,2.4683271866774463
-0.3453815261044177,0.0,-0.3012858139612152
-0.3373493975903614,1.5,0.8728472860576125
0.3132530120481928,-0.25,0.0719583282572661
-0.3293172690763052,-0.25,-0.37970459134890483
2.4738955823293174,0.0,0.7283325765378638
0.4979919678714859,-0.25,-0.397594497912352
-0.3453815261044177,0.5,-0.16406587443101905
-0.37751004016064255,21.0,7.76395364720041
1.180722891566265,-0.25,-0.3910602150775808
1.2931726907630523,-0.25,0.04736432133904805
0.8514056224899599,-0.25,-0.46899907338701047
0.8594377510040161,1.75,4.94719044296531
-0.1686746987951807,0.0,-0.2231476046500467
1.5421686746987953,-0.25,-0.2096212700135485
-0.2570281124497992,-0.25,-0.4259835572340418
-0.40160642570281124,0.0,0.41710874597144854
0.18473895582329317,0.0,-0.08546251278246006
1.9437751004016064,-0.25,-0.10272483285895179
-0.37751004016064255,3.25,4.614355487136324
-0.15261044176706828,0.25,-0.19562239966922504
-0.21686746987951808,0.0,-0.1260267499510852
-0.21686746987951808,0.5,-0.19173874682053615
-0.36947791164658633,0.25,0.22147896293178868
0.28112449799196787,-0.25,-0.3419460349454923
-0.2248995983935743,0.5,0.4078869162984211
1.1726907630522088,0.25,-0.16137832759276285
0.4497991967871486,0.25,-0.10307185126938598
-0.36947791164658633,2.75,6.7516271102595615
2.1526104417670684,-0.25,-0.4086695535645067
0.44176706827309237,0.25,-0.3879222826428037
-0.3132530120481928,4.0,3.677996448598821
0.9879518072289156,0.0,-0.11868767973892402
0.04819277108433735,-0.25,-0.4377452663366301
2.1927710843373496,-0.25,-0.32854521760638516
2.5863453815261046,-0.25,-0.4606484814252859
-0.3293172690763052,1.5,0.7290266133587321
-0.39357429718875503,2.75,3.0541237969720805
-0.321285140562249,2.0,2.061311508090328
0.024096385542168676,0.75,1.9727110628730908
0.18473895582329317,0.25,0.08523362829898216
-0.3453815261044177,-0.25,-0.34735066210374377
-0.27309236947791166,6.5,4.8754240823393475
-0.36947791164658633,1.75,1.4337988548392457
0.11244979919678715,0.0,0.011407307321719242
-0.39357429718875503,0.75,0.22217299975265706
0.5060240963855421,1.0,4.605414225539817
-0.2248995983935743,0.0,-0.009694365380852787
-0.1606425702811245,0.25,0.42310404276448155
-0.3132530120481928,0.0,0.09231428054592639
0.01606425702811245,0.0,0.24788189560652535
2.465863453815261,-0.25,-0.3572812953385091
0.0321285140562249,0.0,-0.023390517537350674
0.18473895582329317,0.0,0.18268673466750834
0.7068273092369478,0.25,0.15255519992321295
0.24096385542168675,0.25,0.17277825154404733
-0.3373493975903614,0.0,0.0018753760904314943
1.7911646586345382,-0.25,-0.11667940298066672
1.9357429718875503,-0.25,-0.08415565621550583
0.39357429718875503,-0.25,-0.27257188634039553
-0.1606425702811245,0.0,-0.033328534142550804
-0.15261044176706828,2.0,1.8924242927654047
-0.2891566265060241,0.5,0.8575489425167695
0.11244979919678715,0.0,-0.013120249262585865
-0.2891566265060241,3.75,3.8115985366159797
1.3012048192771084,-0.25,-0.24091937728653753
0.2248995983935743,0.25,0.39867246999582845
-0.20883534136546184,0.25,-0.2975867453733955
1.5983935742971886,-0.25,-0.3625604051993695
1.6305220883534137,-0.25,-0.2709106279925724
0.17670682730923695,-0.25,-0.3144134465942358
1.1325301204819278,-0.25,-0.24178323162740561
-0.30522088353413657,0.5,0.32858951782899376
2.5943775100401605,-0.25,-0.3459773552028766
-0.20883534136546184,0.0,-0.15036233890408635
0.2570281124497992,-0.25,-0.41272302393319527
-0.321285140562249,0.0,-0.24398347601696702
-0.40160642570281124,5.5,2.7773803063360396
1.140562248995984,-0.25,-0.32903990342551476
1.7349397590361446,-0.25,-0.3671750117211006
0.6345381526104418,-0.25,0.18101070957881563
-0.39357429718875503,0.5,0.04047563672340782
-0.37751004016064255,6.0,8.825704465831608
-0.36947791164658633,0.75,-0.3354634357037644
1.036144578313253,-0.25,-0.4550888034879042
-0.3132530120481928,2.25,20.424565950110566
0.6104417670682731,1.75,2.1701054714466608
-0.36947791164658633,0.0,-0.2737015420169153
0.8594377510040161,0.0,-0.19076414192314656
-0.3855421686746988,23.75,42.935317983306206
-0.3373493975903614,3.0,6.081217074782467
-0.17670682730923695,-0.25,-0.24263970259783893
0.1606425702811245,0.75,-0.14517182948844323
1.8072289156626506,1.5,5.28503132394907
-0.23293172690763053,2.5,0.9250403316609999
0.1606425702811245,-0.25,-0.44303914293836
-0.14457831325301204,2.0,3.939744313881844
-0.39357429718875503,6.5,20.827003939028124
0.39357429718875503,-0.25,-0.3448698496376611
1.4779116465863453,-0.25,-0.42325909354361174
-0.39357429718875503,5.5,4.245172198656965
-0.08835341365461848,-0.25,-0.3178614805872733
-0.37751004016064255,1.0,0.31307705654554246
0.6666666666666666,-0.25,-0.44148863514705833
-0.04819277108433735,0.5,0.6328803635571602
2.5863453815261046,-0.25,-0.23950915353349653
0.07228915662650602,0.0,0.08276019920333427
-0.15261044176706828,1.25,0.6011687875398241
-0.40160642570281124,5.5,8.54367448196427
-0.3132530120481928,0.5,1.19634966165705
0.7068273092369478,-0.25,-0.1279611930049949
-0.23293172690763053,1.5,0.22922411851786217
-0.24899598393574296,0.75,0.3864160750741105
1.5100401606425702,-0.25,-0.4753783054426515
1.7590361445783131,-0.25,-0.2884830496273244
0.3534136546184739,0.0,0.1830632865596816
0.3132530120481928,0.25,2.356683242333293
-0.36947791164658633,1.5,1.0522705709929525
0.21686746987951808,-0.25,-0.306616607415119
0.3534136546184739,-0.25,-0.4507178481905205
-0.21686746987951808,0.25,0.29448572979079213
1.6947791164658634,-0.25,-0.4408979655122768
1.7911646586345382,0.0,-0.41690201159927504
0.28112449799196787,0.5,0.826295135466389
1.1726907630522088,-0.25,1.7879200676316733
0.04819277108433735,0.75,1.4273236389679527
-0.321285140562249,1.5,2.197261507905744
-0.2248995983935743,1.0,0.21259676829876065
-0.27309236947791166,1.25,3.241661406015232
0.46586345381526106,0.25,-0.18512324691098242
0.27309236947791166,0.75,1.2657311936325812
-0.24899598393574296,-0.25,-0.27123549629170224
2.2650602409638556,-0.25,-0.41605292399927646
-0.08835341365461848,0.5,-0.04129519084166736
